landsat_product_id,description,acquisition_date_time,platform,scene_cloud_cover_l1,land_cloud_cover_l1,sun_azimuth,sun_elevation,number_of_assets
LC08_L2SP_196029_20160316_20200907_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2016-03-16T10:23:18.416472Z,LANDSAT_8,99.94,99.94,152.04875789,40.26785693,18
LC08_L2SP_196028_20160316_20200907_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2016-03-16T10:22:54.533907Z,LANDSAT_8,94.74,94.74,153.10432808,39.14080247,18
LE07_L2SP_197028_20160315_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-03-15T10:31:21.689614Z,LANDSAT_7,11.0,11.0,153.8913838,38.93713821,18
LE07_L2SP_196029_20160308_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-03-08T10:25:31.310294Z,LANDSAT_7,50.0,50.0,153.41382285,37.31616226,18
LE07_L2SP_196028_20160308_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-03-08T10:25:07.425279Z,LANDSAT_7,77.0,77.0,154.37433211,36.16791029,18
LC08_L2SP_197028_20160307_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-03-07T10:29:08.765579Z,LANDSAT_8,66.7,66.7,153.7965828,35.59868715,18
LC08_L2SP_196029_20160229_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-02-29T10:23:22.796040Z,LANDSAT_8,75.73,75.73,153.48573274,34.06749839,18
LC08_L2SP_196028_20160229_20200907_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2016-02-29T10:22:58.909238Z,LANDSAT_8,97.8,97.8,154.36956668,32.91905409,18
LE07_L2SP_197028_20160228_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-02-28T10:31:11.929826Z,LANDSAT_7,87.0,87.0,155.04496259,32.71319593,18
LE07_L2SP_196029_20160221_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-02-21T10:25:21.433039Z,LANDSAT_7,2.0,2.0,154.82541557,31.32874621,18
LE07_L2SP_196028_20160221_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-02-21T10:24:57.549573Z,LANDSAT_7,28.0,28.0,155.63530291,30.15997889,18
LC08_L2SP_197028_20160220_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-02-20T10:29:09.456916Z,LANDSAT_8,83.48,83.48,155.18486636,29.65525339,18
LC08_L2SP_196029_20160213_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-02-13T10:23:26.432272Z,LANDSAT_8,83.5,83.5,155.14309074,28.47581298,18
LC08_L2SP_196028_20160213_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-02-13T10:23:02.549707Z,LANDSAT_8,80.0,80.0,155.8922807,27.30345573,18
LE07_L2SP_197028_20160212_20200903_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2016-02-12T10:31:08.168583Z,LANDSAT_7,100.0,100.0,156.49262385,27.12962367,18
LE07_L2SP_196029_20160205_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-02-05T10:25:19.329325Z,LANDSAT_7,15.0,15.0,156.5557341,26.20245003,18
LE07_L2SP_196028_20160205_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-02-05T10:24:55.446738Z,LANDSAT_7,26.0,26.0,157.24694344,25.01267481,18
LC08_L2SP_197028_20160204_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-02-04T10:29:18.076721Z,LANDSAT_8,67.93,67.93,156.91236562,24.60039209,18
LC08_L2SP_196029_20160128_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-01-28T10:23:33.256618Z,LANDSAT_8,65.76,65.76,157.12575825,23.98885649,18
LC08_L2SP_196028_20160128_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-01-28T10:23:09.374053Z,LANDSAT_8,79.44,79.44,157.77499983,22.78834896,18
LE07_L2SP_197028_20160127_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-01-27T10:31:02.119295Z,LANDSAT_7,97.0,97.0,158.31488472,22.67036567,18
LE07_L2SP_196029_20160120_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-01-20T10:25:10.936236Z,LANDSAT_7,47.0,47.0,158.5893833,22.40760594,18
LE07_L2SP_196028_20160120_20200903_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2016-01-20T10:24:47.053954Z,LANDSAT_7,50.0,50.0,159.20126888,21.1864661,18
LC08_L2SP_197028_20160119_20200907_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2016-01-19T10:29:21.270668Z,LANDSAT_8,97.11,97.11,158.95805201,20.89800949,18
LC08_L2SP_196029_20160112_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-01-12T10:23:33.739466Z,LANDSAT_8,71.03,71.03,159.33094015,21.03091677,18
LC08_L2SP_196028_20160112_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-01-12T10:23:09.852664Z,LANDSAT_8,91.94,91.94,159.91412751,19.80029026,18
LE07_L2SP_197028_20160111_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-01-11T10:30:50.760890Z,LANDSAT_7,49.0,49.0,160.39291773,19.76523659,18
LE07_L2SP_196029_20160104_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-01-04T10:24:56.978513Z,LANDSAT_7,88.0,88.0,160.76280818,20.30774423,18
LE07_L2SP_196028_20160104_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-01-04T10:24:33.095434Z,LANDSAT_7,91.0,91.0,161.32877524,19.0592316,18
LC08_L2SP_197028_20160103_20200907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2016-01-03T10:29:21.529698Z,LANDSAT_8,100.0,100.0,161.1439939,18.90752173,18
LC08_L2SP_196029_20151227_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-27T10:23:36.884014Z,LANDSAT_8,18.54,18.54,161.50959651,19.88745306,18
LC08_L2SP_196028_20151227_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-27T10:23:13.001448Z,LANDSAT_8,15.08,15.08,162.05880095,18.62894251,18
LE07_L2SP_197028_20151226_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-26T10:30:35.167334Z,LANDSAT_7,10.0,10.0,162.47083464,18.69293,18
LE07_L2SP_196029_20151219_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-19T10:24:43.495402Z,LANDSAT_7,43.0,43.0,162.73324035,20.0981948,18
LE07_L2SP_196028_20151219_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-19T10:24:19.610991Z,LANDSAT_7,23.0,23.0,163.27655376,18.82391245,18
LC08_L2SP_197028_20151218_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-18T10:29:24.424595Z,LANDSAT_8,88.83,88.83,163.12344482,18.80993915,18
LC08_L2SP_196029_20151211_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-11T10:23:35.768115Z,LANDSAT_8,12.33,12.33,163.28597707,20.64352646,18
LC08_L2SP_196028_20151211_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-11T10:23:11.881313Z,LANDSAT_8,26.22,26.22,163.83166073,19.36312235,18
LE07_L2SP_197028_20151210_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-10T10:30:21.709656Z,LANDSAT_7,41.0,41.0,164.15634391,19.52642825,18
LE07_L2SP_196029_20151203_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-03T10:24:26.298984Z,LANDSAT_7,32.0,32.0,164.11918332,21.7508171,18
LE07_L2SP_196028_20151203_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-03T10:24:02.413413Z,LANDSAT_7,18.0,18.0,164.67321271,20.46037643,18
LC08_L2SP_197028_20151202_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-12-02T10:29:24.792719Z,LANDSAT_8,4.37,4.37,164.51890258,20.57212414,18
LC08_L2SP_196029_20151125_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-11-25T10:23:38.275882Z,LANDSAT_8,68.59,68.59,164.27834657,23.16283884,18
LC08_L2SP_196028_20151125_20200908_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-11-25T10:23:14.389081Z,LANDSAT_8,57.34,57.34,164.84933988,21.87072167,18
LE07_L2SP_197028_20151124_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-11-24T10:30:06.635764Z,LANDSAT_7,96.0,96.0,165.06936433,22.12178464,18
LE07_L2SP_196029_20151117_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-11-17T10:24:14.009975Z,LANDSAT_7,2.0,2.0,164.54449169,25.02662538,18
LE07_L2SP_196028_20151117_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-11-17T10:23:50.124335Z,LANDSAT_7,36.0,36.0,165.14314519,23.7318356,18
LC08_L2SP_197028_20151116_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-11-16T10:29:23.398881Z,LANDSAT_8,35.52,35.52,164.96777181,23.94549031,18
LC08_L2SP_196029_20151109_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-11-09T10:23:35.678819Z,LANDSAT_8,29.21,29.21,164.18304889,27.12663972,18
LC08_L2SP_196028_20151109_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-11-09T10:23:11.792018Z,LANDSAT_8,19.63,19.63,164.81014243,25.83527772,18
LE07_L2SP_197028_20151108_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-11-08T10:29:50.995859Z,LANDSAT_7,3.0,3.0,164.9078004,26.15318425,18
LE07_L2SP_196029_20151101_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-11-01T10:23:56.392595Z,LANDSAT_7,5.0,5.0,163.7858122,29.54702519,18
LE07_L2SP_196028_20151101_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-11-01T10:23:32.507996Z,LANDSAT_7,26.0,26.0,164.45354043,28.25982819,18
LC08_L2SP_197028_20151031_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-10-31T10:29:22.662310Z,LANDSAT_8,11.77,11.77,164.25386544,28.54409891,18
LC08_L2SP_196029_20151024_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-10-24T10:23:33.917917Z,LANDSAT_8,87.3,87.3,162.82406213,32.10044734,18
LC08_L2SP_196028_20151024_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-10-24T10:23:10.026880Z,LANDSAT_8,95.71,95.71,163.54476193,30.82449023,18
LE07_L2SP_197028_20151023_20200903_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-10-23T10:29:36.652497Z,LANDSAT_7,94.0,94.0,163.51206651,31.18195143,18
LE07_L2SP_196029_20151016_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-10-16T10:23:42.605057Z,LANDSAT_7,44.0,44.0,161.72093223,34.84027757,18
LE07_L2SP_196028_20151016_20200903_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-10-16T10:23:18.721973Z,LANDSAT_7,82.0,82.0,162.50315173,33.58105983,18
LC08_L2SP_197028_20151015_20200908_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-10-15T10:29:16.089533Z,LANDSAT_8,98.95,98.95,162.28495502,33.90719047,18
LC08_L2SP_196029_20151008_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-10-08T10:23:30.162192Z,LANDSAT_8,15.01,15.01,160.18233982,37.62372114,18
LC08_L2SP_196028_20151008_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-10-08T10:23:06.275391Z,LANDSAT_8,34.38,34.38,161.04371216,36.38033326,18
LE07_L2SP_197028_20151007_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-10-07T10:29:18.444033Z,LANDSAT_7,79.0,79.0,160.87571144,36.74885278,18
LC08_L2SP_197028_20150929_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-09-29T10:29:16.673186Z,LANDSAT_8,4.03,4.03,159.13357822,39.58484631,18
LC08_L2SP_196029_20150922_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-09-22T10:23:27.946738Z,LANDSAT_8,90.61,90.61,156.36576355,43.25405367,18
LC08_L2SP_196028_20150922_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-09-22T10:23:04.059937Z,LANDSAT_8,89.31,89.31,157.42573894,42.06184122,18
LE07_L2SP_197028_20150921_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-09-21T10:29:13.476755Z,LANDSAT_7,14.0,14.0,157.12316052,42.40618018,18
LE07_L2SP_196029_20150914_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-09-14T10:23:24.687133Z,LANDSAT_7,55.0,55.0,154.0650876,45.98946127,18
LE07_L2SP_196028_20150914_20200903_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-09-14T10:23:00.803908Z,LANDSAT_7,91.0,91.0,155.24772964,44.82920441,18
LC08_L2SP_197028_20150913_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-09-13T10:29:11.019029Z,LANDSAT_8,52.49,52.49,155.0102401,45.17271197,18
LC08_L2SP_196029_20150906_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-09-06T10:23:19.896181Z,LANDSAT_8,7.15,7.15,151.67108299,48.62747517,18
LC08_L2SP_196028_20150906_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-09-06T10:22:56.009380Z,LANDSAT_8,27.51,27.51,152.99267014,47.50490279,18
LE07_L2SP_197028_20150905_20200903_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-09-05T10:29:07.908055Z,LANDSAT_7,95.0,95.0,152.66625562,47.8277656,18
LE07_L2SP_196029_20150829_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-29T10:23:19.614147Z,LANDSAT_7,0.0,0.0,149.11032424,51.1220176,18
LE07_L2SP_196028_20150829_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-29T10:22:55.730979Z,LANDSAT_7,1.0,1.0,150.58374514,50.03901437,18
LC08_L2SP_197028_20150828_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-28T10:29:03.875448Z,LANDSAT_8,8.04,8.04,150.30371566,50.34451305,18
LC08_L2SP_196029_20150821_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-21T10:23:14.604730Z,LANDSAT_8,2.27,2.27,146.5593714,53.44981489,18
LC08_L2SP_196028_20150821_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-21T10:22:50.713693Z,LANDSAT_8,2.48,2.48,148.19884895,52.41068477,18
LE07_L2SP_197028_20150820_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-20T10:29:06.978280Z,LANDSAT_7,10.0,10.0,147.89129135,52.69817057,18
LE07_L2SP_196029_20150813_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-13T10:23:19.391259Z,LANDSAT_7,41.0,41.0,144.06867982,55.60147887,18
LE07_L2SP_196028_20150813_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-13T10:22:55.507497Z,LANDSAT_7,38.0,38.0,145.88025771,54.60512352,18
LC08_L2SP_197028_20150812_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-12T10:28:57.059894Z,LANDSAT_8,0.52,0.52,145.60182056,54.85487759,18
LC08_L2SP_196029_20150805_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-05T10:23:06.395415Z,LANDSAT_8,1.77,1.77,141.74950368,57.5257247,18
LC08_L2SP_196028_20150805_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-08-05T10:22:42.517086Z,LANDSAT_8,0.76,0.76,143.73472774,56.57240523,18
LE07_L2SP_196029_20150728_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-28T10:23:14.279199Z,LANDSAT_7,5.0,5.0,139.74943678,59.24726154,18
LE07_L2SP_196028_20150728_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-28T10:22:50.395310Z,LANDSAT_7,46.0,46.0,141.89721402,58.33247416,18
LC08_L2SP_197028_20150727_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-27T10:28:52.502308Z,LANDSAT_8,60.64,60.64,141.66762055,58.51622239,18
LC08_L2SP_196029_20150720_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-20T10:23:03.821475Z,LANDSAT_8,3.63,3.63,138.09567763,60.69517182,18
LC08_L2SP_196028_20150720_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-20T10:22:39.930438Z,LANDSAT_8,6.58,6.58,140.40690657,59.8098305,18
LE07_L2SP_197028_20150719_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-19T10:29:00.906466Z,LANDSAT_7,45.0,45.0,140.29702391,59.99527539,18
LE07_L2SP_196029_20150712_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-12T10:23:12.751567Z,LANDSAT_7,0.0,0.0,137.04093763,61.9197647,18
LE07_L2SP_196028_20150712_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-12T10:22:48.867622Z,LANDSAT_7,15.0,15.0,139.47501113,61.0561338,18
LC08_L2SP_197028_20150711_20200908_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-11T10:28:46.965062Z,LANDSAT_8,1.2,1.2,139.34612376,61.16349893,18
LC08_L2SP_196029_20150704_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-04T10:22:55.197397Z,LANDSAT_8,1.41,1.41,136.45617844,62.80482107,18
LC08_L2SP_196028_20150704_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-04T10:22:31.314832Z,LANDSAT_8,1.77,1.77,138.99637644,61.95074471,18
LE07_L2SP_197028_20150703_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-07-03T10:28:55.834083Z,LANDSAT_7,63.0,63.0,139.04657194,62.07009907,18
LE07_L2SP_196029_20150626_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-26T10:23:05.459686Z,LANDSAT_7,1.0,1.0,136.62918459,63.42638452,18
LE07_L2SP_196028_20150626_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-26T10:22:41.576104Z,LANDSAT_7,3.0,3.0,139.21611948,62.5697698,18
LC08_L2SP_197028_20150625_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-25T10:28:35.373513Z,LANDSAT_8,16.87,16.87,139.18790058,62.58415948,18
LC08_L2SP_196029_20150618_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-18T10:22:47.325229Z,LANDSAT_8,10.19,10.19,137.21461798,63.628952,18
LC08_L2SP_196028_20150618_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-18T10:22:23.442664Z,LANDSAT_8,51.14,51.14,139.81152526,62.75885856,18
LE07_L2SP_197028_20150617_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-17T10:28:52.858562Z,LANDSAT_7,14.0,14.0,140.03452835,62.79590931,18
LE07_L2SP_196029_20150610_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-10T10:23:04.787669Z,LANDSAT_7,85.0,85.0,138.5069929,63.52476767,18
LE07_L2SP_196028_20150610_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-10T10:22:40.904937Z,LANDSAT_7,79.0,79.0,141.05334598,62.62760406,18
LC08_L2SP_197028_20150609_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-09T10:28:30.025170Z,LANDSAT_8,64.78,64.78,141.10438906,62.53802101,18
LC08_L2SP_196029_20150602_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-02T10:22:37.309261Z,LANDSAT_8,15.24,15.24,139.92340979,62.92361165,18
LC08_L2SP_196028_20150602_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-02T10:22:13.418224Z,LANDSAT_8,16.32,16.32,142.37104619,62.00069131,18
LE07_L2SP_197028_20150601_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-06-01T10:28:47.304393Z,LANDSAT_7,84.0,84.0,142.69968656,61.94174302,18
LE07_L2SP_196029_20150525_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-05-25T10:22:56.607033Z,LANDSAT_7,40.0,40.0,141.79054553,61.99171752,18
LE07_L2SP_196028_20150525_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-05-25T10:22:32.724469Z,LANDSAT_7,60.0,60.0,144.09796338,61.03289894,18
LC08_L2SP_197028_20150524_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-05-24T10:28:19.713875Z,LANDSAT_8,31.82,31.82,144.15101727,60.8337651,18
LC08_L2SP_196029_20150517_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-05-17T10:22:30.544559Z,LANDSAT_8,23.44,23.44,143.3959284,60.54936129,18
LC08_L2SP_196028_20150517_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-05-17T10:22:06.661994Z,LANDSAT_8,48.91,48.91,145.54283155,59.56340282,18
LE07_L2SP_197028_20150516_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-05-16T10:28:42.857443Z,LANDSAT_7,71.0,71.0,145.88995305,59.40641354,18
LC08_L2SP_197028_20150508_20200909_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-05-08T10:28:21.553835Z,LANDSAT_8,100.0,100.0,147.16654325,57.48495448,18
LC08_L2SP_196029_20150501_20200909_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-05-01T10:22:42.700234Z,LANDSAT_8,99.99,99.99,146.55449802,56.61630318,18
LC08_L2SP_196028_20150501_20200909_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-05-01T10:22:18.817669Z,LANDSAT_8,100.0,100.0,148.35516295,55.57502073,18
LE07_L2SP_197028_20150430_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-04-30T10:28:34.361318Z,LANDSAT_7,63.0,63.0,148.63860825,55.32507678,18
LE07_L2SP_196029_20150423_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-04-23T10:22:43.730592Z,LANDSAT_7,33.0,33.0,147.95234046,54.19396785,18
LE07_L2SP_196028_20150423_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-04-23T10:22:19.846768Z,LANDSAT_7,8.0,8.0,149.59224452,53.129626,18
LC08_L2SP_197028_20150422_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-04-22T10:28:37.340270Z,LANDSAT_8,32.1,32.1,149.65004027,52.77534463,18
LC08_L2SP_196029_20150415_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-04-15T10:22:52.301289Z,LANDSAT_8,7.56,7.56,149.00968872,51.45236828,18
LC08_L2SP_196028_20150415_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-04-15T10:22:28.422960Z,LANDSAT_8,20.17,20.17,150.49788147,50.37160847,18
LE07_L2SP_197028_20150414_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-04-14T10:28:28.808658Z,LANDSAT_7,1.0,1.0,150.61889975,50.02856287,18
LE07_L2SP_196029_20150407_20200904_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-04-07T10:22:38.297101Z,LANDSAT_7,3.0,3.0,149.91977943,48.53630774,18
LE07_L2SP_196028_20150407_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-04-07T10:22:14.412520Z,LANDSAT_7,2.0,2.0,151.27496825,47.44098063,18
LC08_L2SP_197028_20150406_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-04-06T10:28:38.732792Z,LANDSAT_8,0.12,0.12,151.40063569,47.06138352,18
LC08_L2SP_196029_20150330_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-03-30T10:22:55.825118Z,LANDSAT_8,72.02,72.02,150.77396769,45.46984918,18
LC08_L2SP_196028_20150330_20200909_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-03-30T10:22:31.946789Z,LANDSAT_8,94.41,94.41,152.00442952,44.36195514,18
LE07_L2SP_197028_20150329_20200905_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-03-29T10:28:19.544054Z,LANDSAT_7,83.0,83.0,151.99950134,43.9622779,18
LE07_L2SP_196029_20150322_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-03-22T10:22:30.928787Z,LANDSAT_7,97.0,97.0,151.38392757,42.30082318,18
LE07_L2SP_196028_20150322_20200905_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-03-22T10:22:07.044391Z,LANDSAT_7,94.0,94.0,152.5137982,41.18484017,18
LC08_L2SP_197028_20150321_20200909_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-03-21T10:28:49.781556Z,LANDSAT_8,100.0,100.0,152.71273453,40.80902647,18
LC08_L2SP_196029_20150314_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-03-14T10:23:04.956097Z,LANDSAT_8,91.81,91.81,152.22574102,39.15934905,18
